kegg_id,target_name,target_accession,query_name,query_accession,e_value,score,bias,best_domain_e_value,best_domain_score,best_domain_bias
K23547,11B-T1-6_k127_510359_6,-,K23547,-,4.6e-30,102.1,0.0,6.8e-30,101.5,0.0
K23547,11B-T1-3_k127_968458_14,-,K23547,-,1.3e-28,97.3,0.0,7.6e-28,94.8,0.0
K23547,SC-T1-3_k127_1105723_1,-,K23547,-,1.6e-27,93.7,0.0,4.1e-27,92.3,0.0
K23547,8-T1-9_k127_384206_10,-,K23547,-,1.9e-27,93.4,0.2,3.1e-26,89.4,0.2
K23547,SC-T1-3_k127_985991_3,-,K23547,-,4e-27,92.4,0.2,9.8e-27,91.1,0.2
K23547,SC-T1-3_k127_730379_1,-,K23547,-,1.6e-26,90.4,0.0,2.9e-26,89.5,0.0
K23547,SC-T1-3_k127_216863_12,-,K23547,-,2.6e-26,89.7,0.0,4.3e-26,89.0,0.0
K23547,HP-T1-9_k127_916697_7,-,K23547,-,7.1e-25,85.0,0.0,9.1e-25,84.6,0.0
K23547,SC-T1-3_k127_1105723_2,-,K23547,-,9.3e-25,84.6,0.0,1.3e-24,84.1,0.0
K23547,SC-T1-3_k127_216863_11,-,K23547,-,2.9e-23,79.7,0.0,4.4e-23,79.0,0.0
K23547,HP-T1-6_k127_294656_5,-,K23547,-,1.2e-20,71.0,0.0,1.4e-20,70.8,0.0
K23547,HP-T1-9_k127_916697_6,-,K23547,-,1.4e-20,70.8,2.7,3.2e-20,69.6,2.7
K23547,8-T1-6_k127_217740_26,-,K23547,-,2.4e-19,66.7,1.5,2.2e-08,30.5,0.5
K23547,RC-T1-3_k127_849532_2,-,K23547,-,3.7e-19,66.1,1.8,1.5e-09,34.4,0.2
K23547,UAB-T1-6_k127_697090_3,-,K23547,-,3.9e-15,52.8,0.0,5e-14,49.2,0.0
K23547,RP-T1-3_k127_175146_10,-,K23547,-,8.2e-14,48.5,0.0,1.6e-09,34.3,0.0
K23774,8-T1-6_k127_283000_11,-,K23774,-,9.1e-10,36.0,3.3,1.1e-08,32.5,3.4
K23774,RP-T1-6_k127_1953393_6,-,K23774,-,9.2e-06,22.9,0.0,1.1e-05,22.6,0.0
K08713,HP-T1-9_k127_1145831_13,-,K08713,-,1.6e-12,45.2,6.4,2e-12,44.9,6.4
K07641,RP-T1-6_k127_1481604_2,-,K07641,-,1.9e-58,196.2,4.3,1.9e-58,196.2,4.3
K07641,RP-T1-6_k127_1201713_9,-,K07641,-,6.1e-56,187.8,1.0,9.3e-56,187.2,1.0
K07641,RP-T1-9_k127_94720_15,-,K07641,-,3.8e-54,181.9,2.4,3.8e-54,181.9,2.4
K07641,HP-T1-6_k127_294656_64,-,K07641,-,5.1e-53,178.2,2.5,2e-50,169.7,1.4
K07641,RP-T1-6_k127_879985_7,-,K07641,-,3.9e-52,175.3,4.1,3.9e-52,175.3,4.1
K07641,HP-T1-6_k127_294656_24,-,K07641,-,1.2e-48,163.8,2.8,1.2e-48,163.8,2.8
K07641,RP-T1-6_k127_1963256_29,-,K07641,-,5.9e-48,161.5,10.9,4.2e-46,155.4,5.8
K07641,HP-T1-6_k127_183432_90,-,K07641,-,1.7e-43,146.8,0.0,2.4e-43,146.3,0.0
K07641,SC-T1-3_k127_822506_8,-,K07641,-,1.2e-38,130.8,4.8,1.2e-38,130.8,4.8
K07641,HP-T1-6_k127_183432_102,-,K07641,-,9.1e-35,118.0,0.0,1.2e-34,117.6,0.0
K07641,RC-T1-3_k127_32300_11,-,K07641,-,7.7e-34,114.9,0.1,5.1e-33,112.2,0.0
K07641,SC-T1-3_k127_104701_3,-,K07641,-,1.5e-32,110.7,0.1,5.7e-28,95.6,0.0
K07641,8-T1-6_k127_283000_1,-,K07641,-,8.7e-25,85.1,0.0,1e-24,84.8,0.0
K07641,SC-T1-3_k127_226907_11,-,K07641,-,2.1e-21,73.9,0.0,2.4e-21,73.7,0.0
K07641,UAB-T1-6_k127_1060950_2,-,K07641,-,1.1e-17,61.7,13.3,1.7e-14,51.1,1.6
K07641,RP-T1-3_k127_1328254_13,-,K07641,-,2.7e-14,50.4,1.2,1.2e-13,48.3,0.0
K16196,RC-T1-3_k127_32300_5,-,K16196,-,3.4e-21,71.7,0.0,5.2e-18,61.2,0.0
K16196,HP-T1-6_k127_294656_75,-,K16196,-,3.9e-15,51.6,5.6,8.4e-14,47.2,0.0
K16196,SC-T1-3_k127_177542_12,-,K16196,-,2.5e-10,35.7,0.0,3.4e-10,35.2,0.0
K16196,8-T1-6_k127_339026_12,-,K16196,-,1.2e-09,33.4,0.0,1.6e-09,33.0,0.0
K16196,HP-T1-6_k127_183432_77,-,K16196,-,7.7e-07,24.1,0.0,8.4e-07,24.0,0.0
K12121,HP-T1-6_k127_183432_90,-,K12121,-,5.4e-14,48.2,0.2,1.2e-13,47.0,0.2
K12121,RP-T1-6_k127_1201713_9,-,K12121,-,9.7e-08,27.5,0.0,1.3e-07,27.0,0.0
K12121,HP-T1-6_k127_294656_64,-,K12121,-,2.2e-07,26.3,0.0,2.7e-07,26.0,0.0
K12121,HP-T1-6_k127_183432_102,-,K12121,-,4.7e-06,21.9,0.0,5.7e-06,21.6,0.0
K12121,RP-T1-6_k127_1481604_2,-,K12121,-,5e-06,21.8,0.0,6e-06,21.5,0.0
K08807,RC-T1-3_k127_32300_5,-,K08807,-,1.1e-10,38.8,0.0,1.3e-09,35.2,0.0
K08807,HP-T1-6_k127_294656_75,-,K08807,-,6.5e-09,33.0,0.0,1.2e-08,32.1,0.0
K08807,SC-T1-3_k127_177542_12,-,K08807,-,1.1e-07,28.9,0.0,1.4e-07,28.5,0.0
K08807,HP-T1-6_k127_183432_77,-,K08807,-,1.3e-06,25.3,0.0,2.6e-06,24.4,0.0
K08807,8-T1-6_k127_339026_12,-,K08807,-,5.9e-06,23.2,0.0,9.8e-06,22.5,0.0
K03288,SC-T1-3_k127_612414_3,-,K03288,-,2.9e-62,208.5,16.3,3.4e-62,208.3,16.3
K03288,SC-T1-3_k127_985991_2,-,K03288,-,1.2e-53,180.1,25.5,1.4e-53,179.8,25.5
K03288,SC-T1-3_k127_1105723_9,-,K03288,-,4.2e-33,112.4,12.6,5.2e-33,112.1,12.6
K03288,SC-T1-3_k127_255237_7,-,K03288,-,1.3e-12,44.9,9.5,1.3e-12,44.9,9.5
K03288,8-T1-6_k127_337061_8,-,K03288,-,6.3e-08,29.4,30.3,0.00015,18.3,10.3
K06268,SC-T1-3_k127_255237_4,-,K06268,-,1e-05,23.1,0.1,5.3e-05,20.7,0.1
K07250,RP-T1-3_k127_622948_8,-,K07250,-,5.5e-105,349.3,0.0,6.3e-105,349.1,0.0
K07250,11B-T1-3_k127_390147_4,-,K07250,-,8.9e-101,335.4,0.1,1.1e-100,335.1,0.1
K07250,SC-T1-3_k127_216863_1,-,K07250,-,1.3e-51,173.2,0.4,1.5e-51,173.1,0.4
K07250,RP-T1-3_k127_622948_1,-,K07250,-,4.5e-16,56.0,0.0,4.9e-16,55.9,0.0
K20932,SC-T1-6_k127_948687_9,-,K20932,-,9.7e-43,143.8,3.3,9.8e-18,61.5,0.5
K20932,8-T1-6_k127_232813_13,-,K20932,-,5.2e-30,101.9,1.7,1.1e-14,51.4,0.1
K20932,RP-T1-6_k127_879985_2,-,K20932,-,4.9e-27,92.2,12.8,1.1e-12,44.9,0.5
K20932,RP-T1-6_k127_1481604_10,-,K20932,-,1.3e-18,64.4,11.2,4.3e-08,29.8,2.5
K27087,8-T1-6_k127_158990_4,-,K27087,-,5.1e-104,346.3,84.0,5.6e-104,346.2,84.0
K27087,RP-T1-3_k127_280624_5,-,K27087,-,2.7e-06,24.0,0.1,2.9e-06,23.9,0.1
K07416,SC-T1-3_k127_47800_9,-,K07416,-,4.2e-32,108.7,0.0,2e-27,93.2,0.0
K07416,SC-T1-3_k127_612414_10,-,K07416,-,2e-30,103.2,0.0,4e-30,102.2,0.0
K07416,SC-T1-3_k127_104701_2,-,K07416,-,1.7e-27,93.5,0.0,3.2e-27,92.6,0.0
K07416,RP-T1-6_k127_168662_28,-,K07416,-,7.7e-16,55.0,0.0,1.1e-13,47.8,0.0
K07416,RP-T1-3_k127_243354_8,-,K07416,-,5e-10,35.8,0.0,2.6e-09,33.5,0.0
K07416,SC-T1-3_k127_612414_11,-,K07416,-,8.9e-10,35.0,0.1,7.9e-09,31.9,0.1
K07416,SC-T1-3_k127_492331_4,-,K07416,-,2.3e-08,30.4,0.1,1.8e-07,27.4,0.1
K07416,HP-T1-9_k127_73685_12,-,K07416,-,1.7e-07,27.4,0.0,6.9e-06,22.1,0.0
K07416,8-T1-6_k127_156082_12,-,K07416,-,2.5e-06,23.6,0.0,4.1e-06,22.9,0.0
K07416,SC-T1-3_k127_1110081_9,-,K07416,-,7.1e-06,22.1,0.0,0.0055,12.6,0.0
K13550,HP-T1-6_k127_181582_17,-,K13550,-,2.4e-36,122.9,0.6,1.7e-35,120.1,0.6
K13550,RC-T1-3_k127_467705_4,-,K13550,-,1.1e-25,87.8,6.7,3.4e-25,86.2,6.7
K13550,HP-T1-6_k127_181582_14,-,K13550,-,1.4e-23,80.8,0.0,2e-23,80.3,0.0
K13550,11B-T1-6_k127_660863_1,-,K13550,-,4.5e-17,59.4,0.4,7.5e-17,58.7,0.4
K13550,HP-T1-6_k127_181582_13,-,K13550,-,1.1e-14,51.6,0.0,1.5e-14,51.1,0.0
K13550,SC-T1-3_k127_216863_2,-,K13550,-,2.5e-09,33.9,0.0,6.3e-09,32.6,0.0
K25822,SC-T1-3_k127_344036_2,-,K25822,-,4.1e-109,363.1,0.0,4.6e-109,362.9,0.0
K04098,SC-T1-3_k127_1064654_12,-,K04098,-,6.2e-21,72.4,0.3,6.1e-20,69.1,0.1
K04098,SC-T1-3_k127_1064654_11,-,K04098,-,1.1e-11,42.1,0.2,2.8e-11,40.7,0.2
K15660,HP-T1-6_k127_294656_32,-,K15660,-,0.0,1099.5,0.1,6.7e-193,640.4,0.2
K15660,RP-T1-3_k127_1758766_17,-,K15660,-,3.6e-298,989.9,0.3,1e-297,988.4,0.3
K15660,RP-T1-3_k127_1758766_16,-,K15660,-,9.6e-257,852.3,0.9,1.2e-256,852.1,0.9
K15660,HP-T1-6_k127_294656_31,-,K15660,-,7.6e-234,776.3,1.0,5.9e-197,653.9,0.0
K15660,RP-T1-3_k127_175146_11,-,K15660,-,1.6e-131,436.6,9.4,4.3e-105,348.9,1.5
K15660,HP-T1-6_k127_183432_150,-,K15660,-,2e-92,306.9,0.0,2.7e-80,266.6,0.0
K15660,HP-T1-6_k127_918630_5,-,K15660,-,2.4e-50,167.2,1.7,2.3e-49,164.0,1.7
K15660,SC-T1-3_k127_743647_11,-,K15660,-,4.9e-38,126.3,0.0,5.3e-35,116.3,0.0
K15660,SC-T1-3_k127_501952_19,-,K15660,-,9.3e-37,122.1,0.4,1.7e-36,121.3,0.4
K15660,SC-T1-3_k127_344036_8,-,K15660,-,4.4e-36,119.9,0.3,2.9e-35,117.1,0.3
K15660,SC-T1-3_k127_612414_6,-,K15660,-,2.2e-31,104.3,0.3,3e-31,103.8,0.3
K15660,SC-T1-3_k127_344036_3,-,K15660,-,1.3e-30,101.6,0.0,1.3e-22,75.1,0.0
K15660,SC-T1-3_k127_953376_8,-,K15660,-,2.1e-28,94.4,0.1,3.1e-25,83.8,0.1
K15660,RC-T1-3_k127_506943_8,-,K15660,-,1.2e-22,75.3,0.5,1.9e-12,41.4,0.0
K15660,SC-T1-3_k127_743647_9,-,K15660,-,1.6e-17,58.3,0.2,1.3e-12,42.0,0.0
K15660,8-T1-6_k127_139988_2,-,K15660,-,1.5e-13,45.0,0.0,2e-13,44.7,0.0
K15660,SC-T1-3_k127_459616_1,-,K15660,-,2.9e-12,40.8,0.0,3.4e-12,40.5,0.0
K15660,RC-T1-3_k127_467705_9,-,K15660,-,4.8e-12,40.1,0.9,1.1e-11,38.9,0.9
K18935,SC-T1-3_k127_427912_5,-,K18935,-,8.9e-34,114.9,20.7,1.7e-33,113.9,20.7
K18935,SC-T1-3_k127_104701_6,-,K18935,-,2.1e-33,113.6,22.2,2.9e-33,113.2,22.2
K18935,RP-T1-6_k127_1963256_15,-,K18935,-,1e-28,98.2,16.7,1.4e-28,97.7,16.7
K18935,RP-T1-6_k127_1114521_20,-,K18935,-,4.2e-28,96.2,6.7,9.1e-28,95.1,6.7
K18935,RP-T1-6_k127_1677154_2,-,K18935,-,5.8e-28,95.7,2.9,8.6e-28,95.1,2.9
K18935,SC-T1-3_k127_1079232_6,-,K18935,-,5.4e-19,66.2,10.4,7.8e-19,65.6,10.4
K18935,SC-T1-3_k127_624816_4,-,K18935,-,1.2e-18,65.0,0.1,1.7e-18,64.5,0.1
K18935,SC-T1-3_k127_216863_15,-,K18935,-,7.1e-15,52.6,9.6,8.5e-15,52.3,9.6
K18935,SC-T1-3_k127_255237_7,-,K18935,-,1.2e-06,25.4,11.3,1.2e-06,25.4,11.3
K18935,8-T1-6_k127_337061_8,-,K18935,-,8.4e-06,22.7,10.6,8.4e-06,22.7,10.6
K04429,RC-T1-3_k127_32300_5,-,K04429,-,5.8e-11,38.6,0.0,7.5e-11,38.2,0.0
K04429,HP-T1-6_k127_294656_75,-,K04429,-,5.9e-09,31.9,0.0,5.9e-09,31.9,0.0
K04429,SC-T1-3_k127_177542_12,-,K04429,-,9.7e-07,24.6,0.0,1.3e-06,24.1,0.0
K10194,SC-T1-3_k127_561981_15,-,K10194,-,6.7e-40,134.8,10.6,7.8e-40,134.6,10.6
K10194,HP-T1-9_k127_522045_4,-,K10194,-,5.2e-32,108.9,7.7,6.2e-32,108.7,7.7
K10194,11B-T1-3_k127_390147_5,-,K10194,-,8.7e-16,55.7,11.2,2.2e-15,54.4,11.2
K10194,SC-T1-3_k127_561981_14,-,K10194,-,9.7e-12,42.4,9.0,4e-11,40.4,9.0
K10194,11B-T1-3_k127_390147_6,-,K10194,-,3.1e-08,30.9,9.0,4e-08,30.6,1.7
K10194,HP-T1-9_k127_522045_3,-,K10194,-,4.4e-08,30.4,3.9,9.1e-08,29.4,3.9
K21196,SC-T1-3_k127_530657_7,-,K21196,-,9.1e-06,22.9,0.2,1.5e-05,22.2,0.2
K15927,SC-T1-3_k127_730379_9,-,K15927,-,4e-34,115.6,1.5,3e-18,63.3,0.1
K15927,8-T1-6_k127_217740_30,-,K15927,-,5.5e-34,115.2,10.3,9e-18,61.7,0.1
K15927,SC-T1-3_k127_234076_3,-,K15927,-,5.6e-34,115.2,12.6,4e-29,99.2,6.2
K15927,RP-T1-6_k127_1070240_10,-,K15927,-,1.1e-32,110.8,2.6,1.6e-32,110.3,2.6
K15927,SC-T1-3_k127_1105723_4,-,K15927,-,1.7e-09,34.4,0.0,0.00021,17.6,0.1
K15927,SC-T1-3_k127_427912_10,-,K15927,-,2.5e-09,33.9,1.9,0.00013,18.3,0.3
K15927,8-T1-6_k127_99016_13,-,K15927,-,5.3e-06,22.9,0.4,5.3e-06,22.9,0.4
K07005,SC-T1-6_k127_948687_11,-,K07005,-,6.5e-32,108.9,0.0,6.9e-32,108.8,0.0
K07005,HP-T1-3_k127_903659_18,-,K07005,-,1.1e-17,62.2,0.1,1.2e-17,62.1,0.1
K07005,SC-T1-3_k127_823076_6,-,K07005,-,2.4e-08,31.6,0.0,2.5e-08,31.5,0.0
K07005,HP-T1-6_k127_183432_22,-,K07005,-,1.4e-06,25.8,0.0,1.6e-06,25.6,0.0
K17908,8-T1-6_k127_156082_8,-,K17908,-,9.8e-06,22.1,0.0,0.055,9.8,0.0
K21375,RP-T1-6_k127_1564523_5,-,K21375,-,6.3e-18,63.0,0.6,8.1e-18,62.6,0.6
K11356,HP-T1-6_k127_183432_90,-,K11356,-,2.4e-70,235.4,4.0,7.6e-69,230.4,0.8
K11356,RC-T1-3_k127_32300_11,-,K11356,-,4e-66,221.5,0.0,5.8e-66,220.9,0.0
K11356,HP-T1-6_k127_183432_102,-,K11356,-,6.6e-62,207.5,0.1,9.1e-62,207.0,0.1
K11356,HP-T1-6_k127_294656_64,-,K11356,-,3.3e-61,205.2,0.7,4.3e-61,204.8,0.7
K11356,HP-T1-6_k127_294656_24,-,K11356,-,2.7e-60,202.2,0.7,3.6e-60,201.8,0.7
K11356,RP-T1-6_k127_879985_7,-,K11356,-,2.2e-53,179.3,0.0,2.7e-53,179.0,0.0
K11356,RP-T1-9_k127_94720_15,-,K11356,-,1.8e-49,166.4,0.0,2.7e-49,165.8,0.0
K11356,RP-T1-6_k127_1201713_9,-,K11356,-,7.6e-49,164.3,0.0,9.5e-49,164.0,0.0
K11356,RP-T1-6_k127_1481604_2,-,K11356,-,8.1e-45,151.0,0.0,1.1e-44,150.5,0.0
K11356,RP-T1-6_k127_1963256_29,-,K11356,-,6.9e-27,91.7,0.0,9.1e-27,91.3,0.0
K11356,SC-T1-3_k127_822506_8,-,K11356,-,7e-27,91.7,0.5,9e-27,91.3,0.5
K11356,8-T1-6_k127_283000_1,-,K11356,-,9.4e-24,81.4,0.0,1.2e-23,81.0,0.0
K11356,SC-T1-3_k127_104701_3,-,K11356,-,9.2e-19,64.9,0.0,1.2e-18,64.4,0.0
K11356,RP-T1-6_k127_1201713_10,-,K11356,-,3.1e-15,53.2,0.0,4e-15,52.8,0.0
K11356,SC-T1-3_k127_226907_11,-,K11356,-,7.7e-14,48.6,0.0,8.4e-14,48.5,0.0
K11356,RP-T1-6_k127_879985_8,-,K11356,-,8.2e-14,48.5,0.0,1.1e-13,48.1,0.0
K11356,RP-T1-6_k127_1481604_3,-,K11356,-,2.1e-13,47.1,0.0,2.7e-13,46.8,0.0
K11356,RP-T1-9_k127_94720_14,-,K11356,-,8e-13,45.2,0.0,1.1e-12,44.8,0.0
K11356,RP-T1-3_k127_1328254_13,-,K11356,-,5.4e-12,42.5,0.0,8.3e-12,41.9,0.0
K11356,HP-T1-6_k127_294656_25,-,K11356,-,2.8e-11,40.1,0.0,4e-11,39.6,0.0
K11356,RP-T1-6_k127_1677154_11,-,K11356,-,9.3e-11,38.4,0.0,9.8e-11,38.3,0.0
K11356,HP-T1-6_k127_294656_65,-,K11356,-,1.3e-09,34.6,0.0,1.7e-09,34.2,0.0
K11356,HP-T1-6_k127_183432_101,-,K11356,-,9e-08,28.5,0.0,1.5e-07,27.8,0.0
K11356,RP-T1-6_k127_1963256_28,-,K11356,-,8.9e-06,21.9,0.0,1.2e-05,21.6,0.0
K25291,HP-T1-6_k127_294656_26,-,K25291,-,8e-18,61.2,0.1,3.2e-08,29.4,0.0
K25291,HP-T1-6_k127_294656_54,-,K25291,-,5.8e-06,21.9,0.0,1e-05,21.1,0.0
K10201,SC-T1-3_k127_561981_14,-,K10201,-,1.1e-51,173.3,11.6,1.3e-51,173.0,11.6
K10201,HP-T1-9_k127_522045_3,-,K10201,-,7.6e-51,170.5,16.1,2e-49,165.9,16.1
K10201,11B-T1-3_k127_390147_6,-,K10201,-,3.6e-14,50.1,22.5,2.9e-13,47.1,16.5
K10201,11B-T1-3_k127_390147_5,-,K10201,-,4.3e-12,43.3,14.7,1.9e-07,28.0,1.0
K10201,SC-T1-3_k127_561981_15,-,K10201,-,6.8e-10,36.0,2.5,6.8e-10,36.0,2.5
K10201,HP-T1-9_k127_522045_4,-,K10201,-,1.2e-09,35.2,9.6,1.8e-06,24.8,9.5
K10702,HP-T1-6_k127_918630_4,-,K10702,-,4.8e-12,43.6,0.4,2.1e-08,31.6,0.3
K10702,SC-T1-3_k127_1064654_10,-,K10702,-,2.1e-07,28.4,0.1,3.1e-07,27.8,0.1
K10702,SC-T1-3_k127_740408_5,-,K10702,-,3.5e-07,27.6,0.0,5.1e-07,27.1,0.0
K10702,SC-T1-3_k127_632660_9,-,K10702,-,2.3e-06,24.9,0.1,0.00021,18.5,0.1
K10702,11B-T1-3_k127_285612_8,-,K10702,-,7.3e-06,23.3,0.0,2e-05,21.8,0.0
K06041,8-T1-6_k127_283000_11,-,K06041,-,2e-19,67.5,2.5,2.2e-19,67.3,2.5
K06041,RC-T1-3_k127_317054_3,-,K06041,-,3.5e-07,27.1,0.0,4.8e-07,26.6,0.0
K24718,RC-T1-9_k127_8007_2,-,K24718,-,7.5e-49,162.7,1.4,1.1e-48,162.2,1.4
K24718,RC-T1-9_k127_372451_1,-,K24718,-,5.5e-43,143.6,1.1,5.9e-43,143.5,1.1
K13367,SC-T1-6_k127_659841_6,-,K13367,-,3.4e-13,46.8,0.2,8.1e-09,32.3,0.1
K07534,SC-T1-3_k127_492331_10,-,K07534,-,4.1e-40,135.1,0.6,4.5e-40,134.9,0.6
K07534,SC-T1-3_k127_216863_17,-,K07534,-,3e-34,115.9,0.9,2.5e-33,112.9,0.9
K07534,SC-T1-3_k127_953376_21,-,K07534,-,7.4e-33,111.3,0.1,1.3e-19,67.9,0.1
K07534,SC-T1-3_k127_441408_1,-,K07534,-,3.6e-26,89.4,1.0,5.2e-26,88.9,1.0
K07534,SC-T1-3_k127_953376_7,-,K07534,-,1.7e-25,87.2,1.9,2.1e-25,86.9,1.9
K07534,SC-T1-3_k127_1057698_23,-,K07534,-,7.6e-24,81.8,1.6,9.3e-24,81.5,1.6
K15550,RP-T1-6_k127_1963256_16,-,K15550,-,5.6e-60,200.7,17.4,6.9e-60,200.4,17.4
K14810,HP-T1-9_k127_92795_12,-,K14810,-,3.7e-15,53.0,0.0,2.3e-09,33.8,0.0
K14810,HP-T1-6_k127_294656_20,-,K14810,-,1.4e-10,37.9,1.6,1.2e-06,24.8,1.0
K17828,SC-T1-3_k127_227779_4,-,K17828,-,2.2e-43,145.9,0.7,2.6e-43,145.7,0.7
K17828,HP-T1-6_k127_1184122_36,-,K17828,-,2e-14,50.7,0.0,4.5e-12,42.9,0.0
K17828,SC-T1-3_k127_953376_5,-,K17828,-,3.9e-06,23.3,2.5,4.7e-06,23.1,0.6
K08281,8-T1-6_k127_338439_6,-,K08281,-,1.4e-27,94.6,2.0,1.5e-27,94.4,2.0
K08281,8-T1-6_k127_156082_14,-,K08281,-,5.4e-21,72.9,0.0,1.7e-20,71.3,0.0
K08281,HP-T1-3_k127_661173_12,-,K08281,-,1.8e-14,51.4,0.2,2.4e-14,51.0,0.2
K08281,8-T1-9_k127_384206_4,-,K08281,-,1.1e-10,39.0,3.5,1.3e-10,38.8,3.5
K21723,HP-T1-3_k127_661173_19,-,K21723,-,1.8e-20,70.8,0.0,2.8e-20,70.1,0.0
K21723,RP-T1-6_k127_718646_7,-,K21723,-,3.5e-09,33.6,0.2,1.8e-08,31.3,0.2
K21723,HP-T1-3_k127_254926_6,-,K21723,-,1.7e-07,28.1,0.0,2.3e-07,27.6,0.0
K21723,8-T1-6_k127_162707_8,-,K21723,-,1.3e-06,25.1,0.0,1.7e-06,24.7,0.0
K19776,HP-T1-3_k127_661173_3,-,K19776,-,1.3e-39,133.5,0.4,1.8e-39,133.1,0.4
K19776,SC-T1-3_k127_624816_9,-,K19776,-,3.3e-36,122.4,5.1,1.8e-32,110.2,5.1
K19776,SC-T1-3_k127_255237_8,-,K19776,-,2.9e-34,116.0,0.2,3.7e-34,115.7,0.2
K19776,RP-T1-3_k127_243354_4,-,K19776,-,8.7e-34,114.5,10.3,9.6e-23,78.3,5.7
K19776,UAB-T1-6_k127_284708_12,-,K19776,-,8.6e-30,101.4,13.1,3.9e-20,69.7,8.9
K19776,SC-T1-3_k127_1022113_4,-,K19776,-,2.1e-26,90.3,5.8,3.5e-18,63.3,3.7
K19776,SC-T1-3_k127_77686_5,-,K19776,-,5.7e-26,88.9,11.0,2.1e-15,54.2,6.7
K19776,UAB-T1-6_k127_1060950_5,-,K19776,-,4.8e-23,79.3,17.4,3.7e-12,43.6,10.8
K19776,SC-T1-3_k127_213245_4,-,K19776,-,7.1e-19,65.6,5.6,1.7e-10,38.2,5.2
K19776,SC-T1-3_k127_459616_4,-,K19776,-,1.3e-15,54.9,0.6,1.9e-15,54.3,0.6
K19776,RP-T1-6_k127_718646_16,-,K19776,-,8.3e-13,45.7,11.7,7.1e-12,42.7,11.7
K19776,SC-T1-3_k127_740408_15,-,K19776,-,1.3e-09,35.2,0.1,1.4e-09,35.2,0.1
K24083,SC-T1-3_k127_632660_9,-,K24083,-,2.5e-09,34.1,0.0,1.4e-08,31.6,0.0
K24083,SC-T1-3_k127_1064654_10,-,K24083,-,4.1e-07,26.8,0.0,0.00025,17.6,0.0
K07344,RC-T1-9_k127_675902_26,-,K07344,-,1.7e-40,137.2,27.2,2e-40,137.0,27.2
K05106,RC-T1-3_k127_32300_5,-,K05106,-,1.2e-11,40.8,0.0,1.7e-11,40.3,0.0
K05106,HP-T1-6_k127_294656_75,-,K05106,-,1e-06,24.5,0.0,1.5e-06,24.0,0.0
K21230,8-T1-6_k127_217740_11,-,K21230,-,8.8e-96,318.6,4.9,1.1e-95,318.3,4.9
K21230,8-T1-6_k127_217740_25,-,K21230,-,8.9e-86,285.6,5.3,1.2e-85,285.3,5.3
K21230,SC-T1-3_k127_234076_4,-,K21230,-,6.2e-18,62.1,2.1,3.4e-17,59.7,1.3
K22248,11B-T1-6_k127_660863_1,-,K22248,-,2.2e-42,142.9,0.0,5.8e-22,75.4,0.0
K22248,HP-T1-6_k127_181582_17,-,K22248,-,2e-08,30.6,0.0,2.7e-08,30.2,0.0
K22248,HP-T1-6_k127_181582_14,-,K22248,-,5.4e-08,29.2,0.0,1.3e-07,27.9,0.0
K18009,RP-T1-3_k127_622948_4,-,K18009,-,6.2e-91,302.3,7.1,6.8e-91,302.2,7.1
K18009,RP-T1-3_k127_2099112_5,-,K18009,-,1.2e-83,278.4,0.3,1.4e-83,278.1,0.3
K18009,SC-T1-3_k127_853096_20,-,K18009,-,5.2e-81,269.7,4.0,6.4e-81,269.4,4.0
K18009,SC-T1-3_k127_953376_6,-,K18009,-,2.3e-79,264.3,12.3,2.9e-79,264.0,12.3
K18009,RP-T1-3_k127_2099112_7,-,K18009,-,5.7e-77,256.4,3.8,6.6e-77,256.2,3.8
K18009,SC-T1-3_k127_1057698_13,-,K18009,-,1.3e-75,252.0,12.6,1.6e-75,251.7,12.6
K18009,8-T1-6_k127_217740_14,-,K18009,-,2.6e-75,251.0,4.8,3.2e-75,250.7,4.8
K18009,SC-T1-3_k127_163043_1,-,K18009,-,1.7e-74,248.3,0.8,2e-74,248.1,0.8
K18009,SC-T1-3_k127_1057698_9,-,K18009,-,6e-73,243.2,5.9,7.7e-73,242.9,5.9
K18009,RC-T1-9_k127_759463_5,-,K18009,-,2.6e-72,241.1,0.1,3.2e-72,240.8,0.1
K18009,HP-T1-6_k127_816158_11,-,K18009,-,2.4e-71,238.0,0.0,3e-71,237.6,0.0
K18009,SC-T1-3_k127_607320_8,-,K18009,-,1.4e-70,235.4,13.9,1.7e-70,235.2,13.9
K18009,SC-T1-3_k127_85119_12,-,K18009,-,8.6e-69,229.6,17.1,9.4e-69,229.5,17.1
K18009,HP-T1-3_k127_661173_4,-,K18009,-,2.1e-68,228.3,15.4,2.5e-68,228.1,15.4
K18009,RP-T1-6_k127_718646_6,-,K18009,-,2.3e-67,224.9,10.4,2.5e-67,224.8,10.4
K18009,8-T1-6_k127_217740_12,-,K18009,-,3.3e-67,224.4,12.2,3.6e-67,224.3,12.2
K18009,SC-T1-3_k127_786452_6,-,K18009,-,1.2e-66,222.6,14.3,1.3e-66,222.5,14.3
K18009,SC-T1-3_k127_461952_10,-,K18009,-,5.3e-65,217.1,14.3,5.8e-65,217.0,14.3
K18009,SC-T1-3_k127_561981_3,-,K18009,-,4.6e-60,200.9,5.2,5.3e-60,200.7,5.2
K18009,SC-T1-3_k127_607320_3,-,K18009,-,2.4e-59,198.6,7.7,2.7e-59,198.4,7.7
